"FilmID","TheatreID","SessionID","ScreenTitle","ScreenTrailer","ScreenPoster","ScreenDate","ScreenTimestamp","ScreenTime","ScreenTicketLink","ScreenGenre","ScreenRuntime","ScreenTheatre"
"tt0055913","f-0100003457","30452","DIVORCE ITALIAN STYLE","https://www.youtube.com/watch?v=beMQi5KIYXQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003457?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 08, 2022","2022-07-12T21:15:00","09:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30452&visLang=1","Comedy-drama","105 Minutes","AFI - AFI Silver 1"
"tt0055913","f-0100003457","30453","DIVORCE ITALIAN STYLE","https://www.youtube.com/watch?v=beMQi5KIYXQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003457?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 08, 2022","2022-07-14T14:50:00","02:50 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30453&visLang=1","Comedy-drama","105 Minutes","AFI - AFI Silver 1"
"tt0055913","f-0100003457","30454","DIVORCE ITALIAN STYLE","https://www.youtube.com/watch?v=beMQi5KIYXQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003457?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 08, 2022","2022-07-14T21:15:00","09:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30454&visLang=1","Comedy-drama","105 Minutes","AFI - AFI Silver 1"
"tt11703710","f-0100003377","31071","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-30T12:10:00","12:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31071&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31072","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-30T14:40:00","02:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31072&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31073","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-30T17:10:00","05:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31073&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31074","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-30T19:45:00","07:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31074&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31079","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-31T11:10:00","11:10 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31079&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31080","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-31T13:40:00","01:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31080&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31081","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-31T16:10:00","04:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31081&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31085","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-31T20:45:00","08:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31085&visLang=1","Drama","125 Minutes","AFI - AFI Silver 3"
"tt11703710","f-0100003377","31090","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-01T11:10:00","11:10 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31090&visLang=1","Drama","125 Minutes","AFI - AFI Silver 3"
"tt11703710","f-0100003377","31091","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-01T13:40:00","01:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31091&visLang=1","Drama","125 Minutes","AFI - AFI Silver 3"
"tt11703710","f-0100003377","31092","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-01T16:10:00","04:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31092&visLang=1","Drama","125 Minutes","AFI - AFI Silver 3"
"tt11703710","f-0100003377","31093","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-02T11:10:00","11:10 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31093&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31094","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-02T13:40:00","01:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31094&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31095","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-02T16:10:00","04:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31095&visLang=1","Drama","125 Minutes","AFI - AFI Silver 2"
"tt11703710","f-0100003377","31100","DOWNTON ABBEY: A NEW ERA","https://www.youtube.com/watch?v=wN0Spmq610Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003377?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-02T21:00:00","09:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31100&visLang=1","Drama","125 Minutes","AFI - AFI Silver 3"
"tt12441478","f-0100003425","30156","EARWIG AND THE WITCH","https://www.youtube.com/watch?v=GcFEdZUY1cQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003425?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 09, 2022","2022-07-09T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30156&visLang=1","Animation, fantasy","83 Minutes","AFI - AFI Silver 1"
"tt12441478","f-0100003425","30157","EARWIG AND THE WITCH","https://www.youtube.com/watch?v=GcFEdZUY1cQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003425?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 09, 2022","2022-07-10T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30157&visLang=1","Animation, fantasy","83 Minutes","AFI - AFI Silver 1"
"tt12441478","f-0100003425","30158","EARWIG AND THE WITCH","https://www.youtube.com/watch?v=GcFEdZUY1cQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003425?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 09, 2022","2022-07-11T17:00:00","05:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30158&visLang=1","Animation, fantasy","83 Minutes","AFI - AFI Silver 1"
"tt6710474","f-0100003399","31066","EVERYTHING EVERYWHERE ALL AT ONCE","https://www.youtube.com/watch?v=wxN1T1uxQ2g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003399?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, May 29, 2022","2022-05-29T21:15:00","09:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31066&visLang=1","Action adventure","140 Minutes","AFI - AFI Silver 2"
"tt6710474","f-0100003399","31075","EVERYTHING EVERYWHERE ALL AT ONCE","https://www.youtube.com/watch?v=wxN1T1uxQ2g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003399?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, May 29, 2022","2022-05-30T11:15:00","11:15 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31075&visLang=1","Action adventure","140 Minutes","AFI - AFI Silver 3"
"tt6710474","f-0100003399","31076","EVERYTHING EVERYWHERE ALL AT ONCE","https://www.youtube.com/watch?v=wxN1T1uxQ2g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003399?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, May 29, 2022","2022-05-30T16:05:00","04:05 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31076&visLang=1","Action adventure","140 Minutes","AFI - AFI Silver 3"
"tt6710474","f-0100003399","31082","EVERYTHING EVERYWHERE ALL AT ONCE","https://www.youtube.com/watch?v=wxN1T1uxQ2g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003399?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, May 29, 2022","2022-05-31T11:15:00","11:15 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31082&visLang=1","Action adventure","140 Minutes","AFI - AFI Silver 3"
"tt6710474","f-0100003399","31083","EVERYTHING EVERYWHERE ALL AT ONCE","https://www.youtube.com/watch?v=wxN1T1uxQ2g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003399?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, May 29, 2022","2022-05-31T16:05:00","04:05 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31083&visLang=1","Action adventure","140 Minutes","AFI - AFI Silver 3"
"tt6710474","f-0100003399","31088","EVERYTHING EVERYWHERE ALL AT ONCE","https://www.youtube.com/watch?v=wxN1T1uxQ2g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003399?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, May 29, 2022","2022-06-01T15:45:00","03:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31088&visLang=1","Action adventure","140 Minutes","AFI - AFI Silver 2"
"tt6710474","f-0100003399","31096","EVERYTHING EVERYWHERE ALL AT ONCE","https://www.youtube.com/watch?v=wxN1T1uxQ2g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003399?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, May 29, 2022","2022-06-02T11:15:00","11:15 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31096&visLang=1","Action adventure","140 Minutes","AFI - AFI Silver 3"
"tt6710474","f-0100003399","31097","EVERYTHING EVERYWHERE ALL AT ONCE","https://www.youtube.com/watch?v=wxN1T1uxQ2g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003399?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, May 29, 2022","2022-06-02T16:05:00","04:05 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31097&visLang=1","Action adventure","140 Minutes","AFI - AFI Silver 3"
"tt13660266","f-0100003517","31077","FIDDLER'S JOURNEY TO THE BIG SCREEN","https://www.youtube.com/watch?v=D19flnSG79Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003517?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-30T14:00:00","02:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31077&visLang=1","Documentary","88 Minutes","AFI - AFI Silver 3"
"tt13660266","f-0100003517","31078","FIDDLER'S JOURNEY TO THE BIG SCREEN","https://www.youtube.com/watch?v=D19flnSG79Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003517?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-30T18:55:00","06:55 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31078&visLang=1","Documentary","88 Minutes","AFI - AFI Silver 3"
"tt13660266","f-0100003517","31084","FIDDLER'S JOURNEY TO THE BIG SCREEN","https://www.youtube.com/watch?v=D19flnSG79Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003517?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-31T14:00:00","02:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31084&visLang=1","Documentary","88 Minutes","AFI - AFI Silver 3"
"tt13660266","f-0100003517","31086","FIDDLER'S JOURNEY TO THE BIG SCREEN","https://www.youtube.com/watch?v=D19flnSG79Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003517?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-01T11:30:00","11:30 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31086&visLang=1","Documentary","88 Minutes","AFI - AFI Silver 2"
"tt13660266","f-0100003517","31087","FIDDLER'S JOURNEY TO THE BIG SCREEN","https://www.youtube.com/watch?v=D19flnSG79Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003517?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-01T13:35:00","01:35 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31087&visLang=1","Documentary","88 Minutes","AFI - AFI Silver 2"
"tt13660266","f-0100003517","31098","FIDDLER'S JOURNEY TO THE BIG SCREEN","https://www.youtube.com/watch?v=D19flnSG79Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003517?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-02T14:00:00","02:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31098&visLang=1","Documentary","88 Minutes","AFI - AFI Silver 3"
"tt13660266","f-0100003517","31099","FIDDLER'S JOURNEY TO THE BIG SCREEN","https://www.youtube.com/watch?v=D19flnSG79Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003517?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-02T18:55:00","06:55 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=31099&visLang=1","Documentary","88 Minutes","AFI - AFI Silver 3"
"tt14781332","f-0100003500","30814","FREAKSCENE: THE STORY OF DINOSAUR JR.","https://www.youtube.com/watch?v=H6rZMrZhKKo","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003500?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Tuesday, May 31, 2022","2022-05-31T19:15:00","07:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30814&visLang=1","Documentary - music","82 Minutes","AFI - AFI Silver 1"
"tt14775496","f-0100003527","30983","FREDA","https://www.youtube.com/watch?v=k1NNk4wW6w4","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003527?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, June 12, 2022","2022-06-12T17:15:00","05:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30983&visLang=1","Drama","99 Minutes","AFI - AFI Silver 1"
"tt14775496","f-0100003527","30984","FREDA","https://www.youtube.com/watch?v=k1NNk4wW6w4","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003527?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, June 12, 2022","2022-06-13T21:00:00","09:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30984&visLang=1","Drama","99 Minutes","AFI - AFI Silver 1"
"tt1798188","f-0100003421","30144","FROM UP ON POPPY HILL","https://www.youtube.com/watch?v=a0DIxdy8CZA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003421?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 01, 2022","2022-07-01T13:10:00","01:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30144&visLang=1","Animation, drama","91 Minutes","AFI - AFI Silver 1"
"tt1798188","f-0100003421","30145","FROM UP ON POPPY HILL","https://www.youtube.com/watch?v=a0DIxdy8CZA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003421?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 01, 2022","2022-07-03T13:10:00","01:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30145&visLang=1","Animation, drama","91 Minutes","AFI - AFI Silver 1"
"tt1798188","f-0100003421","30146","FROM UP ON POPPY HILL","https://www.youtube.com/watch?v=a0DIxdy8CZA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003421?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 01, 2022","2022-07-07T17:00:00","05:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30146&visLang=1","Animation, drama","91 Minutes","AFI - AFI Silver 1"
"tt8000146","f-0100003491","30686","GEORGE MICHAEL FREEDOM UNCUT","https://www.youtube.com/watch?v=LJAwslwcIhQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003491?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Wednesday, June 22, 2022","2022-06-22T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30686&visLang=1","Documentary - music","109 Minutes","AFI - AFI Silver 2"
"tt13066182","f-0100003199","30803","GOOD BOSS, THE","https://www.youtube.com/watch?v=-NU7pX6V-uM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003199?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 04, 2022","2022-06-04T20:00:00","08:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30803&visLang=1","Satire","120 Minutes","AFI - AFI Silver 1"
"tt13066182","f-0100003199","30804","GOOD BOSS, THE","https://www.youtube.com/watch?v=-NU7pX6V-uM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003199?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 04, 2022","2022-06-09T19:20:00","07:20 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30804&visLang=1","Satire","120 Minutes","AFI - AFI Silver 2"
"tt0049271","f-0100003505","30757","GOOD-BYE, MY LADY","https://www.youtube.com/watch?v=EEB3kelnpqM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003505?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 10, 2022","2022-06-10T13:15:00","01:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30757&visLang=1","Drama","94 Minutes","AFI - AFI Silver 1"
"tt0049271","f-0100003505","30758","GOOD-BYE, MY LADY","https://www.youtube.com/watch?v=EEB3kelnpqM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003505?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 10, 2022","2022-06-11T13:15:00","01:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30758&visLang=1","Drama","94 Minutes","AFI - AFI Silver 1"
"tt0049271","f-0100003505","30759","GOOD-BYE, MY LADY","https://www.youtube.com/watch?v=EEB3kelnpqM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003505?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 10, 2022","2022-06-13T13:00:00","01:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30759&visLang=1","Drama","94 Minutes","AFI - AFI Silver 1"
"tt0049271","f-0100003505","30760","GOOD-BYE, MY LADY","https://www.youtube.com/watch?v=EEB3kelnpqM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003505?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 10, 2022","2022-06-15T13:00:00","01:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30760&visLang=1","Drama","94 Minutes","AFI - AFI Silver 1"
"tt11807888","f-0100003492","30798","GRANDMOTHER, THE","https://www.youtube.com/watch?v=ESwG_eOby5Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003492?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-03T22:15:00","10:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30798&visLang=1","Horror","100 Minutes","AFI - AFI Silver 2"
"tt11807888","f-0100003492","30799","GRANDMOTHER, THE","https://www.youtube.com/watch?v=ESwG_eOby5Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003492?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-05T21:40:00","09:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30799&visLang=1","Horror","100 Minutes","AFI - AFI Silver 1"
"tt11807888","f-0100003492","30800","GRANDMOTHER, THE","https://www.youtube.com/watch?v=ESwG_eOby5Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003492?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-07T21:40:00","09:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30800&visLang=1","Horror","100 Minutes","AFI - AFI Silver 1"
"tt0061735","f-0100003511","30781","GUESS WHO'S COMING TO DINNER","https://www.youtube.com/watch?v=Rg1pnX3nYc8","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003511?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 01, 2022","2022-07-01T15:15:00","03:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30781&visLang=1","Comedy-drama","108 Minutes","AFI - AFI Silver 1"
"tt0061735","f-0100003511","30782","GUESS WHO'S COMING TO DINNER","https://www.youtube.com/watch?v=Rg1pnX3nYc8","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003511?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 01, 2022","2022-07-04T13:10:00","01:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30782&visLang=1","Comedy-drama","108 Minutes","AFI - AFI Silver 1"
"tt0070155","f-0100003531","30980","HARDER THEY COME, THE","https://www.youtube.com/watch?v=imGkQdE7N2s","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003531?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 11, 2022","2022-06-11T22:30:00","10:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30980&visLang=1","Crime drama","103 Minutes","AFI - AFI Silver 1"
"tt0070155","f-0100003531","30981","HARDER THEY COME, THE","https://www.youtube.com/watch?v=imGkQdE7N2s","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003531?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 11, 2022","2022-06-16T21:25:00","09:25 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30981&visLang=1","Crime drama","103 Minutes","AFI - AFI Silver 1"
"tt0068687","f-0100002604","30321","HEARTBREAK KID, THE (1972)","https://www.youtube.com/watch?v=5ytlIXSl9GI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002604?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 01, 2022","2022-07-01T19:45:00","07:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30321&visLang=1","Comedy-drama, romance","106 Minutes","AFI - AFI Silver 1"
